,Unnamed: 0,customerID,gender,SeniorCitizen,Partner,Dependents,PhoneService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MultipleLines,DSL,Fiber optic,Bank transfer (automatic),Credit card (automatic),Electronic check,Mailed check,Month-to-month,One year,Two year,tenure,MonthlyCharges,TotalCharges,pre,Churn
1072,3482,2828-SLQPF,1,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5267968103433552,-0.6386865169449936,-0.6030676766238531,0,0
1073,3928,4647-MUZON,0,0,1,0,1,0,0,1,0,1,1,1,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.5675846280031963,1.066029352063696,-0.20587545327154122,1,0
1074,6804,8212-DJRCH,1,0,1,1,1,1,0,1,0,0,1,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0978262575811302,0.8786611701903166,-0.7978370343718433,1,0
1075,6701,0516-OOHAR,1,0,1,1,1,0,1,1,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.15970645140478576,1.213247209249922,0.2698160232266802,0,0
1076,4877,4973-RLZVI,0,0,0,0,1,1,1,1,1,1,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.07813081608510364,0.3533610888667366,0.048383559937902,0,0
1077,1187,8089-UZWLX,0,1,0,0,1,0,0,1,0,1,1,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5941697079683799,1.3370440437019762,2.353444027853987,0,0
1078,4823,9732-KPKBW,1,0,0,0,1,1,0,0,1,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.2609775282204942,-0.3392320119866467,-0.9696684452701805,0,1
1079,5406,9715-WZCLW,1,0,1,1,1,1,0,0,0,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.5941697079683799,1.1078526069461467,2.126209347694775,0,0
1080,4403,0257-KXZGU,0,0,1,1,1,0,1,1,0,0,0,0,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.003444819234578484,-0.054833878785982094,-0.07039256051094196,0,0
1081,4512,0707-HOVVN,0,1,0,0,1,0,1,1,1,1,0,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5533818903085388,0.38180090218680285,1.3596619959366298,0,0
1082,3202,5501-TVMGM,1,0,0,0,1,0,0,0,0,0,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.2609775282204942,-0.2957358269088981,-0.969081450567335,1,0
1083,5812,3422-LYEPQ,1,0,1,1,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.2609775282204942,0.23123718460998044,-0.9619697839751689,1,1
1084,4382,2277-VWCNI,0,1,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.138614075240971,-0.5132167522976416,-0.9128202659715321,0,0
1085,1179,5461-QKNTN,1,1,1,0,1,0,1,0,1,1,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.4521108134928301,1.0108226556188609,0.7909544357567441,0,0
1086,6659,3967-KXAPS,1,0,1,0,1,1,1,1,1,1,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.634957525628221,0.9439054478069399,2.0402372004472555,0,0
1087,746,6919-ELBGL,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.634957525628221,1.7017428262769463,2.706927722563652,0,0
1088,7041,8361-LTMKD,1,1,1,0,1,0,0,0,0,0,0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.138614075240971,0.3449964378902465,-0.8555882824441001,1,1
1089,4300,1131-ALZWV,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.32285772204415,-1.3212420366265887,-0.7207375378250267,0,0
1090,3380,5178-LMXOP,1,1,1,0,1,0,0,0,0,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.2609775282204942,1.0375895387436294,-0.9510878052531878,1,1
1091,1151,8992-CEUEN,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.2609775282204942,-1.5136290090858617,-0.9855173022470077,0,0
1092,5019,3320-VEOYC,1,1,0,0,1,0,0,0,0,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.7307358986425606,1.0543188406966095,-0.419089990720483,1,0
1093,5177,3672-YITQD,1,1,1,0,1,0,0,0,0,0,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.16659608987394273,0.6695448957780633,0.37032757772929437,1,1
1094,3579,6080-TCMYC,1,0,1,1,1,0,0,1,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.32974736051330694,0.572514944450778,0.4925579362371906,0,0
1095,6369,6734-FQAJX,1,1,0,0,1,1,1,0,1,1,1,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.4310184373290156,1.3705026476079367,2.244240436405392,0,0
1096,3419,1063-DHQJF,1,0,1,1,1,0,1,0,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.5125940726486977,0.938886657221046,1.9323204820010522,0,0
1097,5219,3976-NLDEZ,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.2609775282204942,-1.4550764522504307,-0.9847271170701004,0,0
1098,3934,1729-VLAZJ,0,0,0,1,0,1,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.8938871692819248,-0.7976148854983062,-0.8082449019876801,0,0
1099,4386,3400-ESFUW,1,0,1,1,1,1,1,0,1,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9415646254109228,-0.21878103792518894,0.38152563052203853,0,1
1100,5581,5271-YNWVR,1,0,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.4718062549888566,1.6415173392462175,2.5532254172955033,0,1
1101,2282,1587-FKLZB,1,1,1,1,1,0,0,1,0,1,1,1,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.3902306196691745,1.1848073959298557,2.0864065914979846,0,1
1102,4327,0958-YHXGP,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.016250622261448,0.194432720313424,-0.7694806748805397,1,0
1103,4589,1494-EJZDW,0,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.8938871692819248,-1.470132824008113,-0.8943299328319002,0,0
1104,3753,1816-FLZDK,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.2609775282204942,-1.1690053888544683,-0.9808664980629245,0,0
1105,552,2075-PUEPR,1,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9415646254109228,-1.4968997071328813,-0.47329669385632683,0,0
1106,5444,1833-TCXKK,1,0,1,0,1,0,1,1,0,1,1,1,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5336864488125123,1.4608408781540303,1.2107233784492657,0,0
1107,1567,1436-ZMJAN,0,0,1,0,1,0,0,1,0,1,1,1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.8938871692819248,0.12416965211090661,-0.6991090406971057,0,0
1108,2926,0106-UGRDO,0,0,1,0,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.5125940726486977,1.7368743603782046,2.7008094316224556,0,0
1109,4585,1069-XAIEM,0,1,0,0,1,0,0,0,0,0,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.2609775282204942,0.701330569488726,-0.9556257258405698,1,1
1110,2627,4213-HKBJO,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.044232636894419544,-1.2844375723300319,-0.6210161684993198,0,0
1111,1728,8345-MVDYC,0,0,0,0,1,1,0,1,1,1,1,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5336864488125123,0.5875713162084604,0.6399387600900803,0,0
1112,4443,2672-OJQZP,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.2609775282204942,-0.6470511679214838,-0.973822561628779,0,0
1113,1727,5136-RGMZO,1,0,0,0,1,0,1,0,1,1,0,1,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.03734299842526258,0.23291011480527837,-0.015034444688747367,0,0
1114,6143,5774-QPLTF,1,0,1,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7376255371117175,-1.4634411032269208,-0.5700605129484662,0,0
1115,618,5240-CAOYT,0,0,0,0,1,1,1,0,1,0,0,1,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0231402607306048,0.7849770792536273,1.2116490239422144,0,0
1116,2510,3707-GNWHM,1,0,0,0,1,0,0,0,0,0,0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.2609775282204942,0.3399776473043522,-0.9605022972180552,1,1
1117,2161,5159-YFPKQ,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.2201897105606532,0.39183848335859095,-0.9214445727594922,1,1
1118,3085,5052-PNLOS,1,0,0,0,1,0,1,1,0,1,1,1,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.179401892900812,1.3805402287797248,-0.8480702349038102,1,1
1119,3922,6173-GOLSU,1,1,1,0,1,0,0,0,0,1,1,1,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.4310184373290156,1.0225331669859474,1.7508488119444459,0,0
1120,6544,6661-HBGWL,0,1,0,0,1,0,1,1,0,1,1,1,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.41132299583298904,1.3604650664361486,0.958157619190338,0,1
1121,4256,8207-VVMYB,0,0,1,0,1,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5533818903085388,-1.274399991158244,-0.08782178784158393,0,0
1122,4320,5324-KTGCG,1,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.5941697079683799,-1.4467118012739406,-0.2987786533565047,0,0
1123,5057,7354-OIJLX,1,0,0,0,1,0,0,0,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.9346749869417659,0.39351141355388886,-0.6668243320406055,1,0
1124,216,9286-BHDQG,1,0,1,1,0,1,1,1,1,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.634957525628221,-0.6303218659685035,0.42369894224955057,0,0
1125,3228,3567-PQTSO,1,0,1,1,1,0,1,1,0,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.8599889900912407,1.377194368389129,1.5238624756979762,0,0
1126,267,3197-ARFOY,0,1,0,0,1,1,1,0,1,1,1,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.5267968103433552,1.3688297174126387,-0.08768632752554269,0,0
1127,64,5698-BQJOH,0,0,0,0,1,0,0,0,0,1,1,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.9346749869417659,1.0141685160094573,-0.606950872350369,1,1
1128,449,1090-ESELR,1,0,1,1,1,1,1,0,1,1,1,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.634957525628221,1.385559019365619,2.442847836441218,0,0
1129,4845,0056-EPFBG,1,0,1,1,0,1,0,1,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.4860089926835142,-0.8260546988183727,-0.6213322425700827,0,0
1130,6585,4955-VCWBI,0,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4521108134928301,-1.4751516145940071,-0.624696173751774,0,0
1131,3201,4717-GHADL,0,0,0,0,1,0,1,0,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7376255371117175,0.5189811782012409,0.8230359539391822,0,0
1132,2796,0058-EVZWM,0,0,1,0,1,1,0,0,0,1,0,1,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9415646254109228,0.8602589380420385,1.2454012193558281,0,0
1133,507,7218-HKQFK,1,0,1,0,1,0,0,0,1,1,1,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.2201897105606532,1.007476795228265,-0.9183967156485638,1,1
1134,5402,5057-RKGLH,0,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.9346749869417659,-1.4634411032269208,-0.9077405041199849,0,0
1135,2990,2309-OSFEU,1,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.8938871692819248,-1.0100770203011558,-0.8592682876965543,0,1
1136,968,3429-IFLEM,0,0,0,0,1,1,1,1,1,1,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5941697079683799,0.4436993194128297,1.5120322747637063,0,0
1137,3047,1550-LOAHA,0,0,1,0,1,0,1,0,0,0,1,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.003444819234578484,0.6712178259733618,0.17361662211804596,0,1
1138,6894,1400-MMYXY,1,1,1,0,1,0,1,1,0,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.179401892900812,1.3989424609280035,-0.8429227428942423,1,1
1139,2776,7503-QQRVF,1,1,1,0,1,0,1,0,0,0,0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.6491602633228785,0.3416505774996501,-0.4620083341862219,1,1
1140,4308,7504-UWHNB,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.2820699043843089,0.18941392972752977,-0.21316773361842903,0,0
1141,4815,9565-JSNFM,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.24817172519362482,0.21283495246170223,0.1788769977243149,0,1
1142,1688,4735-BJKOU,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.32974736051330694,-1.470132824008113,-0.6306112742189091,0,0
1143,5745,3580-GICBM,0,0,1,1,1,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.1862915313699691,-1.3346254781889728,-0.3414712296288415,0,0
1144,4373,7632-YUTXB,0,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.2820699043843089,-1.473478684398709,-0.7591856908614041,0,0
1145,6680,9412-ARGBX,0,0,0,1,1,0,1,1,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6560499017920354,1.0509729803060137,1.0956046865335358,0,1
1146,650,9576-ANLXO,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.179401892900812,0.18272220894633756,-0.8936526312516939,1,1
1147,2731,1110-KYLGQ,0,0,0,0,1,1,1,1,0,1,1,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.2678671666896513,1.4775701801070105,2.067419570532868,0,0
1148,4847,8696-JKZNU,0,1,0,0,1,0,0,0,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.20738390753378377,0.40689485511627327,0.28902881138519887,1,1
1149,6081,8757-TFHHJ,1,0,0,0,1,1,0,0,0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.2609775282204942,-0.4780852181963831,-0.9715423129754177,0,0
1150,2086,2955-BJZHG,1,0,1,1,1,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.6083724456630374,0.5608044330836915,-0.3614967796836077,1,1
1151,5179,9048-JVYVF,1,0,0,0,1,0,0,0,1,1,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.179401892900812,0.17603048816514535,-0.9076276205232838,1,1
1152,6879,0682-USIXD,0,0,1,0,1,0,0,0,1,1,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.44522117502367314,0.7347891733946864,-0.17273282928011313,1,0
1153,4665,3884-UEBXB,0,0,1,1,0,1,1,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4310184373290156,-0.9347951615127444,0.10520916251721013,0,0
1154,2505,1776-SPBWV,0,0,1,1,1,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0850204545542606,-1.471805754203411,-0.6860371201991242,0,0
1155,5364,9050-QLROH,1,0,0,0,1,0,0,1,0,0,1,1,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.5675846280031963,0.8903716815574032,-0.2728154261152634,1,1
1156,6182,2925-VDZHY,1,0,1,1,1,1,1,1,1,1,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.634957525628221,0.8234544737454821,1.9415543602111984,0,0
1157,284,9512-UIBFX,1,0,1,1,1,0,0,1,0,1,1,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.5675846280031963,1.0392624689389276,-0.1903200936461366,0,1
1158,6718,8676-TRMJS,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.179401892900812,0.36507160023382257,-0.8996128851575094,1,1
1159,1383,3334-CTHOL,0,0,0,0,1,0,0,0,0,0,0,1,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.2609775282204942,-0.47306642761048884,-0.9714745828173973,0,1
1160,5430,6331-LWDTQ,1,0,0,0,1,0,0,0,0,1,1,1,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.8938871692819248,0.2697145791018352,-0.6353975387190335,0,1
1161,4087,3847-BAERP,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.8938871692819248,-1.4450388710786426,-0.8824997318976302,0,0
1162,213,4709-LKHYG,0,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.11891863374494469,-1.4751516145940071,-0.7501775798446604,0,0
1163,1389,8621-MNIHH,0,1,1,0,1,0,1,1,0,0,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0850204545542606,1.009149725423563,0.4588057408235769,1,1
1164,6365,8884-ADFVN,1,1,1,0,1,0,0,1,0,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.016250622261448,1.2667809754994592,-0.6775708504465455,1,1
1165,5268,2885-HIJDH,1,0,1,1,1,1,0,1,1,1,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5125940726486977,0.7632289867147533,1.802820419865609,0,0
1166,4015,8570-KLJYJ,0,0,0,0,1,1,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.16659608987394273,-0.32250271003366643,-0.1390483640245201,0,0
1167,2293,9339-FIIJL,1,0,1,0,1,0,1,1,1,1,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.634957525628221,0.7314433130040906,1.7837656687424717,0,0
1168,1699,6223-DHJGV,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.41132299583298904,-1.453403522055133,-0.5614136294411659,0,0
1169,249,0959-WHOKV,1,0,0,0,1,1,1,1,0,0,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.41132299583298904,1.1680780939768756,0.9468692595202332,0,0
1170,6416,9610-WCESF,1,0,0,0,0,1,0,0,1,1,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.4310184373290156,-0.6754909812415503,0.4044635773716916,0,0
1171,5533,9279-CJEOJ,0,1,0,0,1,0,0,0,0,1,1,1,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.44522117502367314,1.047627119915418,-0.07962643872108781,1,0
1172,6284,2985-FMWYF,0,0,0,0,1,0,0,0,0,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.36364553970399105,0.9840557724940926,0.06326161798310041,1,0
1173,4651,3540-RZJYU,0,0,0,0,1,1,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.6899480809827195,0.7398079639805807,-0.42048974731957595,0,1
1174,5681,2522-WLNSF,0,1,1,0,1,0,0,1,1,1,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0850204545542606,0.0037186780494488517,-0.0429618465125869,0,0
1175,2631,6861-XWTWQ,1,1,1,0,1,0,0,1,0,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.016250622261448,1.1764427449533656,-0.6935551677394141,1,1
1176,3024,8735-NBLWT,1,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.9346749869417659,-1.461768173031623,-0.9109012448276143,0,0
1177,175,1744-JHKYS,0,0,1,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0850204545542606,-1.3178961762359924,-0.6417415968536324,0,0
1178,1144,0841-NULXI,1,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.2609775282204942,-0.9548703238563208,-0.9779766779873775,1,1
1179,2785,4016-BJKTZ,0,0,0,0,1,0,1,1,1,1,1,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.2820699043843089,1.4993182726458851,0.2743539438140625,0,0
1180,4737,9298-WGMRW,0,0,1,0,1,1,1,1,1,1,1,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.634957525628221,1.7201450584252245,2.7594637484683204,0,0
1181,1458,7893-IXHRQ,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.2609775282204942,-1.456749382445729,-0.9847496937894405,0,1
1182,1420,8785-CJSHH,0,0,1,0,1,0,1,0,0,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.145503713710128,1.1948449771016438,1.7087432303749546,0,0
1183,170,7654-YWJUF,1,0,1,0,1,1,0,1,1,0,0,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4521108134928301,0.6745636863639576,0.6040643530584869,0,0
1184,5878,8909-BOLNL,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.179401892900812,-1.4350012899068543,-0.9705263606051083,0,0
1185,2080,9919-FZDED,1,1,1,0,1,1,1,1,0,1,1,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.634957525628221,0.6695448957780633,1.7068919393890571,0,0
1186,779,0322-CHQRU,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.2201897105606532,-0.6269760055779073,-0.9536163978192912,0,1
1187,6356,3587-PMCOY,1,0,0,0,1,1,0,1,0,1,1,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.8938871692819248,1.1647322335862798,-0.5131671802111374,0,0
1188,1073,0655-RBDUG,1,0,0,0,1,0,0,1,0,1,1,1,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.016250622261448,1.136292420266213,-0.6720847076468744,1,1
1189,5694,0983-TATYJ,0,0,1,0,1,0,0,0,1,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.044232636894419544,-0.42287852175154805,-0.19982489248836494,0,0
1190,4579,5650-YLIBA,1,0,0,0,1,0,1,0,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.03734299842526258,0.5708420142554801,0.19827039963755527,1,0
1191,3305,5144-TVGLP,1,1,0,0,1,0,0,0,0,1,1,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.24817172519362482,1.0258790273765432,0.6554263895574644,1,0
1192,1398,3569-EDBPQ,0,0,0,0,1,1,0,0,1,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.32285772204415,0.6779095467545534,-0.11893250709239313,0,0
1193,1305,4945-RVMTE,0,0,0,0,1,0,0,1,0,1,0,1,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.15970645140478576,-0.15186383011326784,-0.2505999342844969,0,0
1194,5212,3511-BFTJW,1,0,1,1,0,1,1,1,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.634957525628221,-0.8561674423337371,0.2535607853017291,0,0
1195,4667,5537-UXXVS,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4860089926835142,-1.5002455675234776,-0.8245904467899919,0,0
1196,6447,8782-NUUOL,1,0,0,0,1,1,0,1,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.145503713710128,0.49890601585766475,1.173833019047363,0,0
1197,582,2865-TCHJW,0,1,0,0,1,0,0,1,0,1,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.138614075240971,0.8401837756984624,-0.8377075207266539,1,1
